v_ask
20.830987870000005
15.496676499999998
14.491910409999997
14.479409909999998
12.874981769999996
12.860615759999996
12.854776269999997
12.825952049999996
13.174940469999996
12.941815069999997
12.625034879999996
12.389332789999996
12.291306639999997
12.276995689999996
12.225253919999997
12.208911689999997
11.157353269999994
12.069302809999996
12.045910599999997
12.002976259999997
12.338865309999997
11.981520249999997
12.311947529999998
12.311947529999998
12.258153479999997
12.236102169999997
12.339861699999997
12.247960229999997
11.446166359999994
11.337168979999992
11.266229289999993
11.230029289999994
11.165453499999993
11.149823969999993
13.162923699999993
13.144775989999992
13.363447159999993
13.363447159999993
33.05037296000003
31.57787526000002
31.66713309000002
24.116936140000004
30.753036710000025
31.517545790000025
39.134945789999996
39.120634839999994
39.97606924999998
39.0059956
38.994384319999995
42.117457559999984
42.096766679999995
42.04595358999999
39.53627723
39.45279075999999
22.266327660000005
17.730277639999994
15.594083729999994
15.619981459999993
14.530718679999996
24.04175481000001
31.470353520000028
30.45437370000002
16.108017909999997
23.064576090000006
36.69756855000002
36.68028464000002
35.119019170000016
28.489448980000027
21.774223160000005
20.56695954000001
34.37608721000001
40.80583390999999
35.92410817
30.378889140000023
32.871892530000004
35.31983611
32.53837908
17.033289269999997
13.791444329999994
13.963356679999993
15.48811783999999
11.460185709999992
14.812183589999993
21.46014038
17.096473989999996
11.909183159999996
13.814213299999997
27.85536830000003
23.87173585000003
12.582819879999992
12.28230638999999
26.595212710000034
32.39707862000003
31.791582330000026
32.970181350000004
15.219668529999995
27.99348136000003
24.27194898000003
16.84184061
11.789122949999998
11.919253519999998
8.176030780000001
8.397794039999999
7.648527450000002
7.552227430000001
7.242408240000002
7.429234700000002
7.312726020000002
7.276532380000002
8.335412380000001
8.796970520000002
9.19326004
9.179764180000001
9.161131930000002
9.15098094
11.006980940000002
14.882782210000002
39.756051989999996
32.382715660000024
19.08307818
34.99910896000002
34.97652170000002
40.65999698999999
42.77235922999999
39.364819700000005
39.5960927
40.56822755999998
39.22170485
39.675654529999996
33.37613201000002
41.79765073999999
29.897768970000023
28.88481166000002
17.306122909999992
32.71218443000002
37.766316190000005
30.687126250000023
35.634648360000014
36.599627730000016
40.36263604999999
34.10981513000001
32.89344128000002
40.983294239999985
40.92888814999998
40.78918814999997
40.70931729999998
40.39858270999999
40.33102270999999
40.99577547999998
14.929259019999993
24.81819283000001
24.116060170000008
22.85660230000001
18.164846569999995
17.774227849999995
26.811213670000022
27.81121367000002
33.645890170000015
40.77372147999999
41.07861885999999
39.87630774999999
38.23535926999999
34.54092154000001
37.32732365999999
42.62662368999997
43.98509908999997
42.48908910999997
42.68529372999997
41.805565449999975
50.81134604999996
50.77131244999996
38.69356760999998
24.830899170000016
45.315474779999974
46.65972693999997
47.559058729999975
47.36117976999997
47.14233272999997
46.84813757999998
47.370562869999986
46.25130380999998
44.73177972999998
46.962339149999984
49.59737532999998
49.57468480999997
49.66802378999997
47.583564939999974
47.26037493999997
48.05129258999997
47.650248419999976
40.43609580999999
46.37740766999998
47.739787079999985
49.10644177999999
46.72718582999998
48.405944409999975
50.030605379999976
45.73180560999998
38.928545499999984
30.728026140000015
34.06621752000001
29.150501010000013
29.070136840000014
28.447101370000013
29.54024858000001
46.53718506999998
46.81642901999997
47.625108749999974
43.054491899999974
31.076865790000014
32.305403450000014
27.567199220000013
27.467731420000014
25.009174220000013
26.86647236000001
25.209320170000012
44.23141041999999
41.53568167999999
39.038060329999986
37.294537500000004
40.50042378
39.960658919999986
40.53191891999999
41.09682237999999
38.47367238999999
38.791821279999986
38.72234006999999
37.36872736999999
39.92830585999998
39.87177297999998
39.871772979999974
45.91219260999999
38.20341991000001
38.19753000000001
40.36345724000001
43.335273670000014
34.19134006000001
34.49299409000002
34.368645670000014
27.852743990000004
31.41665055000001
30.541987720000005
22.243346670000005
29.08829709
29.223837870000008
28.758098980000007
23.315461880000004
21.964840670000005
38.71271752000001
29.26702885000001
29.074681210000005
30.174712040000003
22.136172
40.71489024000001
37.93297382000002
19.901359170000006
31.872945580000003
27.384131800000006
27.87383001000001
23.985741460000007
23.98439885000001
24.813299060000006
27.16821360000001
23.331786830000006
37.53695383000001
27.85805492000003
36.02005431000002
24.533637870000007
31.340762010000006
23.91741757000001
22.952355050000012
22.903762440000012
27.440334160000006
37.81334368000002
37.80518891000002
31.26096808000002
33.93671814000002
30.222801810000004
26.901175190000004
30.223911290000018
19.39648445
19.243482930000003
18.07625251
13.681768579999998
14.4865063
14.170445279999997
14.279005299999998
21.95404357
20.63759404
34.54888130000001
43.024698199999996
44.53386817999998
35.282855309999995
25.125411110000005
14.152057559999998
27.631581080000004
26.47849468
30.43277755000002
18.27680648
12.436674509999996
15.419013379999996
13.545507089999996
13.132944019999996
12.697103479999996
12.2313081
11.666876960000003
16.924530319999995
11.300957299999999
21.27682218000001
30.551748100000026
35.23589392000001
38.95861880999999
34.89667694
37.02058575
36.65600748000003
20.65062267999999
28.624882430000024
19.07383324999999
30.01138207000002
24.81370415000002
15.46876331
19.460448729999992
29.984276430000023
32.34273204000002
19.06933500999999
23.148422330000024
24.779561310000023
35.95081427000003
34.60405251000001
39.1412985
35.62776089
