price
6685.13
6685.13
6685.13
6690.38
6690.39
6690.39
6690.39
6690.39
6690.38
6690.39
6690.39
6690.39
6685.11
6685.14
6685.11
6685.12
6685.68
6690.92
6688.94
6687.59
6687.6
6687.6
6686.26
6690.77
6688.8
6687.59
6686.66
6686.07
6685.55
6688.8
6685.02
6688.07
6687.96
6686.61
6686.61
6686.61
6686.61
6686.6
6687.19
6687.19
6686.6
6691.42
6686.6
6686.6
6686.6
6687.11
6691.43
6686.54
6686.61
6686.61
6686.6
6686.61
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.6
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6687.95
6687.96
6687.96
6687.96
6687.96
6687.95
6686.64
6687.7
6687.71
6687.69
6686.61
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6689.3
6689.31
6689.31
6689.31
6689.31
6689.31
6689.31
6689.31
6689.31
6689.31
6689.31
6689.3
6689.31
6689.31
6689.31
6689.31
6689.31
6689.33
6689.33
6689.32
6689.33
6689.33
6689.33
6689.33
6689.33
6689.86
6689.86
6689.86
6689.86
6689.85
6689.87
6689.88
6689.88
6689.88
6689.88
6692
6692
6691.99
6692
6693.52
6693.52
6693.52
6693.52
6693.52
6690
6690.08
6692.16
6692.05
6692.16
6692.16
6692.16
6692.16
6692.5
6692.49
6692.5
6692.49
6692.5
6692
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692.01
6692
6692
6692.01
6692.01
6692.01
6692.01
6692
6692.01
6692.01
6692.49
6692.48
6692.48
6692.49
6692.49
6692.49
6694.67
6694.67
6694.67
6692.49
6692.01
6692
6692.01
6692.01
6692.01
6692
6692.01
6694.66
6694.67
6694.67
6694.67
6694.69
6695
6696.99
6696.98
6696.99
6696.99
6696.98
6696.99
6696.99
6696.99
6696.98
6696.99
6696.99
6696.99
6696.99
6697
6697
6697
6697
6697
6697
6697
6696.98
6696.99
6695.01
6692.02
6692.02
6692
6692.01
6692.01
6688.8
6686.8
6686.8
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.8
6686.81
6686.8
6686.81
6686.8
6686.81
6686.81
6686.81
6686.8
6686.81
6686.81
6686.8
6686.79
6686.8
6686.8
6686.79
6686.8
6686.8
6686.8
6686.8
6686.8
6686.8
6686.8
6686.8
6686.8
6686.79
6686.8
6686.8
6686.8
6686.8
6686.79
6686.79
6686.8
6686.79
6686.8
6686.79
6686.8
6686.79
6686.8
6686.8
6686.8
6686.79
6686.8
6686.8
6686.8
6686.8
6686.8
6686.79
6686.8
6686.8
6686.8
6686.79
6686.79
6686.8
6686.8
6686.79
6686.79
6686.6
6686.61
6686.6
6686.6
6686.61
6686.61
6686.61
6686.61
6686.6
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6686.61
6685.04
6684.61
6681.02
6686.8
6684.99
6684.99
6686.75
6686.81
6686.8
6686.81
6686.81
6686.8
6686.8
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6686.81
6687.61
6688.94
6688.94
6693.4
6693.39
6693.4
6693.4
6693.39
6693.39
6693.39
6693.4
6693.4
6693.4
6693.4
6693.4
6693.4
6693.4
6693.39
6693.91
6696.21
6693.41
6693.4
6693.41
6693.4
6693.41
6693.41
6693.41
6693.41
6693.4
6693.41
6693.41
6693.41
6693.41
6693.41
6693.41
6693.4
6693.4
6693.4
6693.41
6693.4
6693.4
6693.41
6693.41
6693.41
6693.41
6693.4
6693.4
6693.41
6693.41
6693.4
6693.4
6693.4
6693.41
6693.41
6693.41
6693.41
6693.41
6693.41
6693.41
6693.41
6693.4
6693.41
6693.41
6693.41
6693.4
6693.41
6693.41
6693.41
6693.41
6693.4
6693.41
6693.81
6693.81
6694
6694
6694.87
6694.87
6694.87
6694.87
6694.87
6694.87
6694.87
6694.87
6694.87
6691
6690.51
6690.51
6690.51
6690.01
6690
6687.68
6687.46
6687.45
6687.46
6691.82
6686.29
6687.28
6687.58
6686.28
6690
6690
6683.64
6688.4
6688.4
6688.4
6688.4
6688.4
6688.39
6688.71
6689.4
6690.96
6690.96
6690.97
6690.97
6690.97
6690.96
6691
6693.56
6693.56
6693.56
6693.56
6693.56
6692.81
6692.22
6692.22
6692.21
6692.21
6692.21
6692.21
6693.56
6693.56
6693.55
6693.58
6693.58
6693.57
6693.58
6693.55
6693.55
6691.56
6690.01
6690.01
6690.01
6685
6686.36
6686.36
6685.05
6687.61
6685.05
6685.61
6685
6684.98
6684.99
6684.99
6685.99
6685.98
6684.47
6684.47
6684.48
6682.59
6682.61
6682.6
6682.61
6682.61
6687.11
6687.6
6689.88
6689.99
6690.58
6689.32
6687.16
6689.14
6688.26
6688.66
6688.42
6689.13
6689.14
6689.14
6689.13
6689.14
6689.14
6687.4
6687.4
6687.4
6687.01
6685.41
6683.7
6682.4
6681.01
6682.41
6684.99
6684.99
6684.98
6681.02
6683.15
6685.4
6685.41
6685.41
6685.41
6685.41
6685.41
6685.4
6687.99
6688
6687.99
6688.11
6688.11
6688.12
6688.12
6688.12
6688.12
6689.88
6689.88
6690.1
6690.1
6690.09
6690.09
6690.6
6690.6
6690.6
6684.91
6684.9
6683.05
6683.05
6683.06
6683.06
6685.11
6685.11
6685.11
6685.1
6685.11
6685.11
6686.11
6686.11
6686.11
6686.1
6686.1
6686.1
6686.11
6686.11
6686.1
6686.11
6683.06
6683.06
6683.05
6684.4
6683.05
6683.06
6683.06
6683.06
6683.06
6683.06
6683.05
6683.06
6683.06
6683.05
6682.41
6682.41
6683.12
6683.62
6683.07
6683.63
6686.62
6686.62
6686.62
6687.61
6687.62
6687.62
6687.04
6686.62
6686.62
6686.62
6686.61
6686.62
6686.62
6686.63
6687.61
6687.62
6687.62
6688.12
6688.12
6688.12
6688.12
6688.12
6688.12
6688.12
6688.11
6688.12
6688.12
6688.11
6688.12
6688.12
6684.5
6687.83
6687.83
6687.59
6687.26
6687.26
6687.25
6687.26
6686.34
6687.26
6686.96
6686.8
6684.69
6687.01
6687.82
6687.83
6682.26
6686.14
6685.72
6687.74
6687.74
6687.74
6685.19
6687.46
6687.46
6687.71
6687.02
6687.02
6687.02
6687.03
6687.03
6687.03
6687.03
6687.03
6687.03
6688.12
6688.12
6688.11
6688.11
6688.11
6688.12
6688.12
6688.12
6688.12
6688.12
6688.11
6688.11
6688.12
6688.12
6688.11
6688.12
6688.12
6688.12
6685.16
6688.12
6688.11
6688.12
6688.11
6688.11
6688.11
6688.11
6688.12
6688.12
6688.12
6688.12
6685.07
6688.12
6688.11
6688.12
6688.11
6688.12
6691.62
6691.62
6691.61
6691.62
6691.62
6688.13
6688.13
6691.62
6691.61
6691.61
6691.62
6691.61
6691.62
6691.61
6691.62
6691.05
6691.05
6691.05
6691.05
6691.05
6691.05
6691.04
6691.61
6691.62
6690.28
6692.03
6692.03
6692.03
6692.02
6692.02
6690.32
6688.08
6688.09
6688
6688.01
6688
6688
6688.01
6688.01
6688.01
6688.01
6688.01
6688.01
6688.01
6688
6688
6688.01
6688
6688.01
6688.01
6688
6688.01
6688.01
6688.03
6688.01
6688.01
6688.01
6688.01
6688
6688.01
6688.01
6688.01
6688
6688
6688.01
6688.01
6688
6688.01
6688.01
6688
6688.01
6688.01
6687.44
6687.44
6688.01
6690
6686.02
6686.02
6686
6676.87
6682.75
6682.74
6682.74
6682.75
6682.75
6682.75
6682.75
6682.75
6682.75
6682.75
6682.99
6682.99
6686.04
6686.03
6686.02
6686.03
6686.02
6686.03
6686.02
6686.01
6686.01
6686.01
6686
6686
6686.01
6685.01
6685.01
6685
6685
6685.01
6685.01
6684.99
6684.99
6684.95
6684.94
6684.79
6684.79
6681.15
6684.43
6684.42
6684.43
6684.43
6684.43
6684.79
6686.01
6682.46
6685.43
6682.47
6684.29
6684.01
6683.02
6689.54
6683.03
6683.02
6683
6683.01
6683.01
6682.89
6682.42
6680.23
6680.23
6680.23
6681.58
6681.57
6681.58
6681.58
6680.23
6681.56
6684.11
6684.99
6684.89
6683.46
6684.04
6684.04
6681.57
6683.12
6683.13
6683.01
6681.59
6681.59
6681
6683.99
6683.79
6683.37
6683.35
6681
6680.99
6680.99
6683.99
6684.11
6684.12
6684.12
6680.23
6671.01
6671.33
6671.33
6675.63
6675.63
6675.63
6676.19
6677.4
6677.97
6675.01
6677.97
6677.97
6677.96
6677.96
6680
6680
6680
6678.89
6681.65
6679.62
6680.56
6681.68
6684.65
6684.64
6684.65
6684.65
6684.95
6684.95
6684.95
6681.94
6680.33
6678.07
6678.06
6680.1
6676.09
6676.04
6676.05
6676.04
6675.75
6675.08
6674.52
6674.05
6673.4
6673.39
6673.4
6673.4
6673.4
6673.4
6673.4
6673.4
6673.4
6673.4
6673.39
6673.4
6673.4
6673.4
6673.4
6671.51
6671.51
6671.51
6673.3
6671.59
6671.58
6671.59
6671.07
6671
6671.01
6671
6671
6671.01
6671.01
6671
6671.01
6671.08
6671.08
6671.08
6671.08
6671.07
6671.08
6671.08
6671.08
6671.08
6671.08
6671.08
6671.08
6672.98
6673
6674.94
6675.98
6675.39
6675.39
6675.39
6675.38
6675.39
6673.04
6673.03
6673.04
6673.04
6673.04
6673.03
6673.04
6673.04
6673.05
6673.04
6673.04
6673.04
6673.03
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.03
6673.03
6673.04
6673.04
6673.04
6673.04
6673.04
6673.04
6673.03
6673.05
6675
6674.99
6676
6675.99
6676
6676
6676
6675.99
6676
6675.99
6676
6675.99
6679.08
6677.68
6676.74
6677.97
6677.79
6677.94
6677.82
6676.92
6676.93
6676.92
6676.83
6677.36
6677.31
6677.31
6676.85
6676.85
6676.85
6676.85
6676.86
6676.86
6676.86
6676.85
6676.86
6676.87
6676.87
6677.32
6676.88
6677.04
6677.26
6677.26
6676.87
6676.87
6676.64
6676.65
6673.51
6676.65
6673.6
6676.01
6673.51
6676.59
6675.24
6675.25
6675.25
6675.24
6673.04
6674.56
6673.04
6673.05
6675.24
6674.62
6673.52
6673.53
6674.55
6674.42
6673.03
6674.35
6674.12
6674.12
6674.06
6673.04
6673.04
6673.04
6673.04
6673.03
6673.04
6673.03
6673.04
6673.04
6673.03
6673.03
6673.04
6673.04
6673.04
6673.03
6673.04
6673.03
6673.04
6673.04
6673.04
6673.04
6673.04
6673.03
6673.04
6671
6670.76
6670.76
6670.76
6670.75
6670.76
6670.76
6670.75
6670.75
6670.76
6670.76
6670.76
6670.75
6670.75
6670.76
6670.75
6670.76
6670.76
6670.75
6670.76
6670.76
6670.75
6670.76
6670.76
6670.76
6670.76
6673.05
6673.05
6673.05
6673.05
6673.05
6673.05
6673.05
6673.04
6673.04
6673.05
6673.05
6673.05
6673.05
6673.05
6673.05
6673.04
6673.05
6673.04
6673.04
6673.05
6673.05
6673.05
6673.99
6674
6674
6674
6674
6674
6675
6675
6675
6675
6675
6675
6680
6683.01
6683
6683.01
6683.01
6683.01
6684.01
6684.01
6684
6684
6684
6684.01
6684
6684.95
6684.95
6684.95
6684.95
6684.94
6684.95
6684.95
6684.95
6684.95
6684.95
6684.94
6684.95
6684.95
6684.95
6684.94
6684.95
6684.95
6684.95
6684.95
6684.94
6684.95
6684.95
6684.95
6684.94
6684.94
6684.95
6682.01
6678.01
6678.02
6679.06
6670.7
6670.71
6670.71
6670.71
6670.7
6670.71
6670.7
6670.71
6670.7
6670.71
6670.71
6670.71
6670.71
6670.71
6670.71
6670.71
6670.7
6670.7
6670.71
6670.71
6670.7
6670.71
6670.71
6670.7
6670.7
6670.71
6670.7
6670.7
6670.71
6670.71
6670.71
6670.71
6670.71
6670.7
6670.88
6677.92
6677.59
6677.03
6677.02
6677.03
6677.03
6677.03
6677.03
6677.03
6677.03
6677.02
6677.03
6677.03
6677.03
6677.03
6677.03
6677.03
6677.02
6677.03
6677.02
6677.03
6677.03
6677.02
6677.03
6677.03
6677.02
6677.03
6677.02
6677.03
6677.03
6677.03
6677.02
6677.02
6677.03
6677.03
6677.03
6677.03
6677.03
6677.02
6677.02
6677.03
6677.03
6677.03
6677.03
6677.03
6677.03
6677.02
6677.03
6677.03
6677.03
6677.03
6677.03
6677.02
6677.03
6679.88
6679.99
6680
6680
6679.99
6680
6683.4
6683.74
6683.91
6683.88
6684.98
6684.98
6684.97
6684.98
6684.98
6684.98
6684.98
6684.97
6684.98
6684.98
6684.98
6683
6682.98
6682.98
6682.98
6682.98
6682.98
6682.98
6682.98
6682.98
6682.97
6682.97
6681.9
6681.91
6681.9
6681.91
6681.91
6681.9
6681.91
6679.99
6679.99
6680.63
6680.63
6681.98
6681.68
6681.68
6680.87
6681.83
6681.79
6681.01
6681.01
6680
6680
6681.83
6681.83
6681.83
6681.83
6681.7
6681.1
6681.09
6681.01
6681.32
6681.1
6681.5
6681.5
6681.49
6681.5
6681.5
6681.5
6681.5
6681.5
6681.49
6681.49
6681.5
6681.5
6681.5
6681.83
6681.82
6681.8
6679.99
6672.82
6672.5
6672.51
6672.51
6672.5
6672.51
6672.51
6672.51
6672.5
6672.51
6672.51
6672.51
6672.51
6672.99
6677.33
6675.42
6675.42
6675
6673.06
6675.42
6675.42
6675.42
6675.41
6675.42
6675.42
6675.42
6675.42
6675.89
6675.89
6675.9
6675.9
6675.9
6675.89
6675.9
6675.9
6675.89
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.89
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6675.9
6682.97
6682.96
6682.97
6682.33
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.33
6682.34
6682.33
6682.34
6682.33
6682.33
6682.33
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.34
6682.33
6682.34
6682.33
6682.33
6682.33
6682.34
6683.23
6683.23
6683.22
6683.7
6683.7
6683.69
6683.69
6683.7
6683.81
6683.81
6683.81
6683.81
6683.81
6683.8
6683.81
6683.81
6683.81
6683.8
6683.81
6684.77
6685
6684.99
6685
6688.83
6688.83
6688.82
6689.05
6689.05
6689.05
6689.05
6689.04
6689.05
6689.04
6689.04
6689.05
6689.05
6689.05
6689.59
6691.55
6691.54
6691.55
6691.54
6691.55
6691.55
6691.55
6692
6691.99
6692
6692
6692
6692
6691.99
6692
6692
6692
6691.99
6692
6692
6692
6691.99
6691.99
6692
6692
6692
6691.99
6692
6689.02
6689.02
6689.02
6692
6692
6692
6691.99
6692
6691.99
6692
6691.99
6691.99
6692
6691.99
6695.05
6696
6695.99
6697
6697
6696.99
6697
6697
6697
6697
6697
6696.99
6697
6697.21
6697.52
6697.52
6698.51
6698.5
6698.51
6698.51
6698.51
6698.5
6698.5
6698.51
6698.5
6698.51
6698.51
6698.51
6698.51
6698.51
6698.5
6698.5
6698.51
6698.51
6698.5
6698.51
6698.51
6698.51
6698.51
6698.51
6698.51
6698.51
6698.51
6698.5
6698.51
6698.51
6698.5
6698.5
6698.51
6698.51
6698.5
6698.01
6698.51
6698.52
6698.52
6698.53
6700
6699.99
6700
6700
6700
6699.99
6700
6699.99
6700
6702.02
6703.01
6703.01
6707.76
6711
6712
6711.99
6705.31
6703
6703.26
6703.25
6703.26
6703.97
6704
6705.99
6705.43
6705.5
6705.49
6704.68
6704.28
6704.27
6704.28
6704.28
6704.28
6704.28
6704.27
6704.28
6704.27
6704.28
6704.28
6704.28
6704.01
6704.28
6704.27
6704.28
6704.28
6704.28
6704.27
6704.27
6705.99
6706
6706
6706
6706.99
6707
6707
6707.98
6707.98
6707.97
6707.98
6707.98
6703.43
6703.42
6703.43
6703.43
6703.43
6703.42
6703.43
6702.43
6702.43
6702.43
6702.28
6702.21
6702.21
6702.14
6702.19
6700.01
6700.01
6700.01
6697.8
6698.25
6697.15
6697.31
6697.31
6698.46
6698.46
6698.46
6698.46
6698.24
6698.01
6698.01
6697.66
6697.67
6697.66
6697.67
6697.66
6697.67
6697.67
6697.67
6697.66
6697.66
6697.67
6697.66
6697.67
6697.66
6697.66
6697.66
6697.67
6697.67
6697.67
6697.67
6697.66
6697.67
6697.67
6697.67
6697.67
6697.66
6697.66
6697.67
6697.67
6697.67
6697.67
6697.67
6697.66
6697.66
6697.67
6697.67
6697.67
6697.67
6697.67
6697.67
6697.67
6697.67
6697.67
6697.67
6697.66
6699
6700
6700
6699.99
6700
6699.99
6700
6700
6703
6703
6703
6703.51
6703.52
6703.51
6703.51
6702.99
6702.99
6703
6703
6703
6703
6703
6702.99
6702.99
6703
6703
6703
6702
6702
6699.83
6699.83
6699.83
6699.83
6699.83
6699.83
6699.83
6699.83
6700.62
6700.64
6700.65
6700.65
6700.65
6700.65
6700.65
6700.65
6700.65
6700.01
6700.01
6700.01
6700
6700.01
6700.01
6700
6700.01
6700
6700.97
6700.97
6700.98
6700.97
6701.55
6701.99
6701.98
6701.98
6701.99
6701.98
6700.18
6700.19
6700.19
6700.18
6700.19
6700.19
6700.19
6700.19
6701.53
6701.53
6701.52
6701.53
6701.52
6701.99
6701.98
6701.99
6701.99
6701.99
6701.99
6701.99
6701.99
6701.79
6702
6702
6702
6701.99
6702
6702.02
6702.02
6702.83
6702.99
6703
6701.99
6702.5
6702.4
6702.6
6703.2
6703.51
6702.91
6702.9
6701.02
6702.86
6702.87
6702.87
6702.7
6702.7
6702.7
6702.69
6702.7
6702.69
6702.7
6702.7
6702.7
6702.89
6702.9
6702.9
6702.9
6702.9
6702.9
6702.9
6702.89
6702.9
6703.51
6703.51
6703.52
6703.52
6703.52
6703.52
6705.68
6705.36
6707.73
6707.73
6707.01
6707
6707
6707.01
6707.01
6707.01
6707.01
6707.45
6707.18
6707.19
6707.59
6707.97
6707.98
6707.98
6707.98
6709.81
6708.4
6708.17
6708.17
6708.17
6708.17
6707
6706.84
6712
6708.07
6709.69
6710.04
6708.15
6710.43
6710.42
6710.01
6710.84
6710.82
6710.86
6710.68
6710.15
6710.01
6710.02
6710.01
6710.02
6710.02
6710.02
6710.01
6710.01
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6710.01
6710.02
6710.02
6710.01
6710.02
6710.02
6710.02
6710.02
6710.02
6710.02
6704.59
6704.59
6704.58
6704.59
6704.19
6704.19
6704.19
6704.19
6704.18
6704.18
6704.19
6704.19
6704.19
6704.18
6704.19
6704.19
6704.19
6704.19
6704.19
6704.19
6704.18
6704.18
6704.19
6704.19
6704.18
6704.19
6704.18
6704.19
6704.18
6702.49
6698.99
6698.99
6698.98
6698.74
6701.2
6699.85
6698.99
6698.56
6698
6697.99
6697.93
6697.92
6699.32
6697.93
6697.67
6697.24
6697.23
6697.23
6697.24
6696.79
6696.8
6696.8
6696.8
6696.79
6696.8
6696.8
6696.79
6696.8
6696.8
6696.79
6696.8
6696.8
6696.8
6696.8
6696.79
6696.8
6696.8
6696.8
6696.79
6696.8
6696.8
6696.8
6696.8
6696.8
6696.8
6696.8
6696.79
6696.79
6696.8
6696.8
6696.8
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.98
6696.98
6696.99
6696.98
6696.99
6696.98
6696.98
6696.98
6696.98
6696.99
6696.99
6696.99
6693.95
6690.03
6690.01
6690.01
6690
6690.01
6690.01
6690
6690.01
6690.01
6690.02
6695.99
6695.97
6695.96
6695.96
6695.97
6696
6696.54
6696.55
6695.96
6695.97
6695.97
6695.97
6695.96
6695.97
6695.96
6695.97
6695.97
6695.96
6695.97
6695.97
6695.97
6695.96
6695.97
6695.99
6696
6695.99
6696
6696
6696
6696
6696
6696
6695.99
6696
6696
6695.97
6695.96
6695.97
6695.96
6695.97
6695.97
6695.97
6695.96
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.96
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.97
6695.96
6695.96
6695.97
6695.01
6695.01
6695.01
6695
6695.01
6695.01
6695.01
6695
6695.01
6695.01
6695.01
6695.01
6695
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695.01
6695
6695
6695.01
6690.19
6690.2
6690.2
6690.19
6690.19
6690.19
6690.19
6690.19
6690.19
6690.19
6690.19
6690.19
6692.12
6695
6695
6696.98
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.97
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.99
6696.98
6696.99
6696.99
6696.98
6694.99
6694.19
6690.8
6693.78
6692.49
6692.49
6692.49
6692.48
6692.49
6692.49
6692.48
6692.49
6692.48
6692.49
6692.49
6692.49
6692.48
6692.49
6692.49
6692.49
6692.01
6692.01
6692.01
6692.01
6692.01
6690.81
6690.8
6690.81
6690.8
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.8
6690.8
6690.8
6690.8
6690.81
6690.81
6690.81
6690.8
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.81
6690.8
6690.8
6692.47
6692.46
6690.8
6690.01
6690.01
6685.99
6685.99
6685.71
6685.01
6684.78
6684.78
6684.79
6684.79
6684.79
6684.79
6685.39
6688.99
6691.88
6691.88
6691.87
6691.86
6691.86
6691.85
6691.86
6691.86
6691.86
6691.92
6692.9
6692
6692
6692
6692
6691.99
6692
6691.99
6691.91
6691.92
6691.91
6691.92
6691.92
6691.92
6691.92
6691.92
6691.92
6689.05
6688.65
6688.64
6688.65
6688.64
6688.65
6688.64
6688.65
6688.65
6688.65
6688.65
6688.64
6688.67
6689.01
6689.15
6688.87
6688.03
6690.92
6690.92
6690.92
6690.91
6690.91
6690.92
6690.92
6690.92
6692.87
6692.87
6692.87
6692.87
6692.87
6692.87
6692.87
6692.87
6692.87
6692.86
6692.87
6692.87
6691.19
6692.87
6692.87
6692.87
6692.01
6692.01
6691.95
6691.99
6692.65
6692.65
6692.87
6692.86
6692.87
6692.86
6692.87
6692.87
6692.87
6692
6692
6692.64
6692.58
6692.08
6692.4
6691.99
6691.99
6691.99
6692
6692
6691.99
6692
6692
6692
6692
6692
6692
6692
6692
6692
6692
6692
6692
6691.99
6691.99
6691.99
6691.99
6692
6692
6692
6692
6691.99
6692
6691.8
6691.8
6691.8
6691.81
6691.54
6691.54
6691.55
6691.55
6691.55
6691.54
6691.55
6691.55
6691.55
6691.55
6691.55
6691.55
6691.55
6691.55
6691.54
6691.55
6691.55
6691.55
6691.55
6691.55
6691.55
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6691.56
6692
6692
6691.99
6692
6692
6693
6693
6693
6693
6693
6692.99
6693.41
6693.43
6693.43
6694.02
6694.02
6694.02
6694.02
6694.01
6692.01
6692.01
6694.01
6694.96
6695.98
6695.98
6695.98
6696
6695.99
6695.33
6695.32
6695.33
6695.32
6697.28
6697.28
6697.28
6697.28
6697.27
6697.27
6697.27
6697.27
6697.28
6697.28
6697.27
6695
6694.79
6694.79
6694.79
6693.46
6696.74
6696.74
6696.73
6696.74
6696.74
6696.74
6696.74
6696.73
6696.74
6696.74
6696.74
6696.74
6696.74
6696.74
6696.73
6696.74
6696.74
6698.09
6698.56
6698.17
6698.55
6698.56
6698.55
6698.56
6698.56
6698.56
6698.55
6698.56
6698.56
6698.55
6698.56
6698.55
6698.55
6698.56
6698.56
6698.56
6698.56
6698.56
6698.56
6698.56
6698.56
6698.55
6698.55
6698.56
6698.55
6698.56
6698.56
6699
6699
6699
6699
6698.99
6699
6698.99
6699
6699
6699
6699
6699
6698.99
6699
6699
6698.99
6699
6699
6698.99
6699
6699
6699
6699
6699.99
6699.99
6699.99
6699.99
6699.99
6699.99
6699.99
6699.99
6699.99
6699.98
6700
6700
6699.99
6700
6700
6700
6699.99
6700
6699.99
6700
6700
6704.99
6704.99
6705
6708.1
6708.1
6708.1
6708.1
6708.1
6706.19
6706.18
6706.19
6706.18
