price,v_ask,v_bid
6729.99,34.10305217,81.17615821000001
6730,32.20987899,79.80045821000003
6730,34.14427925,79.68021643000003
6730,33.46709280999999,80.01372089000003
6730,33.42293676,78.58872720000002
6729.99,33.87180866,81.43493542000004
6729.99,32.35879179,82.93441988000004
6730.87,31.85878851999999,92.58951265000002
6730.87,31.750003009999993,90.22885018000004
6732.06,28.952570689999988,87.16431271000005
6733.12,32.900985089999985,85.18411370000004
6733.66,44.009632149999995,65.69279586
6732.15,99.33352925000001,69.60705263000001
6729.52,41.04494443,69.92413134000002
6730.04,25.456488529999994,84.09404131000004
6730.04,25.0005979,84.10894131000003
6730.04,28.352378929999997,80.96496444000003
6730.04,24.873378929999998,81.22859926000004
6732.14,30.729892649999993,81.25886588000004
6732.14,33.8444669,83.40514081000005
6732.15,26.923658059999994,85.38863991000004
6732.15,26.205967019999996,82.06738417000004
6732.15,28.22351781999999,81.09642074000003
6732.15,33.899930489999996,78.03906388000003
6732.15,92.10246117,64.08776230000001
6732.13,101.94164333000002,69.03927088
6732.14,42.215619509999996,66.89627088000002
6732.14,30.73492169999999,71.52320291000001
6732.14,33.67050120999999,68.05912944000002
6732.14,40.10092569999998,67.11512898000001
6732.14,34.93844067999999,69.13935245
6732.14,24.531067579999995,74.18539064999999
6732.14,42.668421419999994,69.25209043000001
6732.14,40.80239295999999,67.29459043000001
6732.14,37.513127549999986,67.29459043000001
6732.14,34.96374755999999,67.04759043000001
6732.14,31.93502804999999,67.06933206000001
6732.13,34.77065378999999,66.11722276000003
6732.13,36.85470119999999,62.56057829000002
6732.13,34.93205425999999,61.779022570000016
6732.14,34.17340261999999,61.93857549000002
6732.14,25.909905149999997,64.34748176000001
6732.14,21.24354823,66.45146432000001
6732.14,40.313104470000006,58.724230880000015
6732.14,91.52472048000004,58.83722646000002
6732.14,89.58096735000005,57.56871935000001
6732.14,91.67794650000005,43.37258783
6731,98.32198789000003,60.82520274000001
6730.16,100.34183622000003,61.640951950000016
6730.16,101.21631622000002,38.22791464000001
6730.14,103.62364770000002,44.61933704000001
6730.13,59.364664819999994,51.73587326000002
6730.14,61.54525364999999,29.203196700000007
6730.13,110.90950505000002,27.193856130000004
6726,56.67977337,19.9005749
6724.18,96.23407260000002,35.10922099
6722,52.98698761999999,18.71098099
6721,108.37640394000005,33.31371145000001
6720.61,105.73243435000002,17.814308959999998
6720.6,107.24548422000001,19.00580158
6720.61,110.07913005000005,12.21682946
6720.61,109.53831448000004,31.727329460000007
6720.44,109.30513356000003,29.744716270000005
6717.66,37.736710710000004,42.27793264
6717.65,26.986014980000004,41.91528923999999
6717.65,28.960934420000005,37.937957759999996
6717.66,100.62378856999997,35.849740880000006
6717.66,25.460481830000003,30.871490990000005
6718.99,28.307271120000003,44.08127174
6719,28.57188603,45.31135941
6719,29.160955140000002,46.25357612
6721.23,94.68906179000003,33.68412869000001
6720.62,108.26124932000003,31.002093640000005
6720.62,108.54801450000002,31.559167160000005
6718.71,108.48866989000001,37.65242595
6717.87,115.24040321000005,33.50154178
6717.87,111.71833326000005,35.55892453
6719,31.255451230000013,42.24904447
6719.99,91.63627350000003,40.18197298
6719.98,29.360514270000007,40.78584694
6719.99,30.287657050000007,40.24719398
6719.99,29.32757705000001,41.90137926
6719.98,28.92323427000001,41.38298151
6720.47,24.835382920000008,47.5256358
6720.46,27.94653181000001,47.976254139999995
6720.46,29.00539318000001,49.26213866999999
6720.47,26.59283750000001,49.304638669999996
6720.47,28.774832210000007,46.31913867
6720.47,28.10475574000001,46.64174713999999
6720.46,25.433036250000004,46.13866995999999
6720.47,36.923340360000005,36.11224022
6719.99,99.35301389000004,20.75869008
6720,100.36375934000004,34.47806579
6720,103.68284094000005,15.273511379999997
6719.99,106.12925220000002,14.44070768
6719.99,103.40714767000001,18.616722600000003
6720,105.45032350000004,28.614586990000006
6719.5,108.94074350000002,27.767632730000006
6719.5,107.0358235,13.27303466
6719.51,109.28129342000001,13.423058749999997
6710.99,62.58940140999999,43.246387500000004
6699.95,106.23010287000002,32.749172210000005
6699.01,28.847429650000006,38.348757420000005
6699,100.79066252000001,26.399422140000002
6698.51,95.88532262000001,35.36678862
6699.01,28.558439749999998,40.10321694000002
6700.01,30.51495783,65.49124642999999
6700.01,32.21970257,66.50012638999998
6702,27.75555159,67.59651934
6704.92,37.86509689999999,45.52351741
6704.61,31.508911130000005,36.55187626
6704.6,23.72746476,58.05068905999999
6705.95,40.023010909999996,57.329030640000006
6705.95,41.76354091,53.28033012000001
6705.96,37.27807797000001,53.93828854000001
6705.95,24.715608239999998,55.39744446
6707.75,32.322242200000005,50.50723276000001
6707.75,94.58664757000003,45.98543276
6707.76,95.77026915000005,52.036578060000004
6707.76,105.46810938000004,45.90754795000001
6707.75,106.20881510000002,33.424279600000006
6706,114.97088161000003,43.41721548999999
6705.96,125.40556720000004,29.108048320000012
6702,111.16761219999997,35.20829658
6701.86,116.53175219999999,44.45128520000001
6701.87,114.57985213999997,46.97640501000001
6701.87,113.93434119,46.35895797
6701.86,113.86549338999997,47.70905797000001
6701.87,112.52686704999998,46.66310058000001
6701.87,106.88032654,47.00279994000002
6701.19,103.14955057999998,51.048881089999995
6700,64.16154771000002,45.33003699000001
6700,110.66908057999997,44.40441931
6699.29,119.01381914000001,34.84139536
6698,118.75271774000001,45.850076740000006
6698.01,122.19916425,43.748276739999994
6697.9,121.66864773999995,33.529570050000004
6690,84.82825091999997,32.38193983000001
6689.2,129.60904048999996,40.90524074000001
6686.03,123.68410506000002,38.09030839999999
6685.29,119.50669977000001,39.41407657
6686.52,43.54754219000001,50.390567539999985
6688.89,52.13973461000002,41.57364962
6690,39.53995783,44.59201713999999
6690,38.13827751000001,47.609117139999995
6693,42.150652490000006,46.28761197999999
6693,41.49291198,48.50836506999999
6692.99,37.19828649000001,48.44385341999999
6696.22,35.19423019000001,47.49808037999999
6696.22,43.65743193,39.71990759000001
6696.22,41.82889609000001,35.32690139
6695.44,105.30359199,37.55424367000001
6695.44,113.71979063000002,30.891812750000007
6695.44,101.39811788000003,46.334914790000006
6695.45,31.556501840000006,56.23072478999999
6695.45,33.24775418000001,54.44501759
6695.44,27.41356131,53.960917589999994
6695.44,29.40489131,50.72615679000001
6695.44,24.935151310000002,52.63482443
6695.45,97.52407224000002,45.38315913000001
6695.44,98.61705224000005,43.347786830000004
6695.45,102.05200216000004,41.33395913
6695.45,102.83576906,37.53275913
6695.45,105.35633328000002,33.82315913000001
6695.45,103.46104901000004,35.0866137
6695.06,109.97564627000003,39.47391758999999
6692,106.76861789000002,44.66221870000002
6692,111.78464367000004,47.29724782000001
6692,110.84485367000003,45.92792951000001
6689.65,105.63840104000002,23.363502360000005
6686,123.00575407000008,36.668894200000004
6671.93,65.13757401,61.45990246000001
6671.02,115.84258206000004,34.9937278
6669.18,85.09324134000002,31.872683629999994
6667.84,26.064828520000006,41.43562127000001
6667.84,33.50803072,48.95746509000002
6667,46.09474239000001,52.16637952000001
6666.49,42.522984600000015,37.12888176999999
6666.48,104.55192134999996,30.301634879999995
6662.69,105.49806563999995,39.67058308999999
6662.69,105.93871480999998,44.11901312999999
6659,73.26037556,30.904018690000015
6659,108.61240197,24.005439820000014
6659,114.14497005000003,10.400905489999994
6655.55,104.72866710999998,4.704118370000006
6638.68,97.96225914999991,34.958677959999996
6638.67,34.76146303,38.65334986
6630.86,117.40339038999998,31.833854940000002
6620.05,46.03785652,33.529702339999986
6620.05,36.08955043,30.05021459
6625.01,24.43060635,49.15405663
6626.33,20.224250879999992,70.6505721
6633,18.69036301,50.678941009999996
6634.04,19.76149571,54.98232434999999
6637,17.581239579999995,51.058294910000015
6644,37.59146958,31.73752650999999
6642.01,80.97478947999993,46.692406860000006
6641.98,32.79878841999999,43.51201162000001
6639.1,32.64164722,48.39419966000001
6639.1,16.022246149999994,59.524884750000005
6641,18.624525789999993,54.838891910000015
6643.99,28.19960093999999,57.26850917000002
6643.99,27.45612594999999,56.37868283000002
6644,23.20149602999999,57.41841931000002
6644,21.25641602999999,57.094717820000014
6642,21.265125579999992,58.17498280000002
6642.01,15.307745429999994,50.99071280000002
6642.01,16.130970579999993,43.033579710000005
6642.01,78.17426200999994,48.888433820000024
6642.01,21.921219169999993,59.20969451000001
6642,29.166035799999996,50.48264082000002
6642.01,26.612160529999993,61.16149451000002
6642.01,23.810616489999994,66.08901920000002
6642.01,25.378640049999994,60.265019200000026
6642.01,21.313351459999993,66.42267324000002
6642.01,22.99987387999999,70.83637324000001
6642.76,20.193103499999992,72.65265824
6642.99,17.148107899999996,66.42795124000003
6642.99,17.088912939999993,75.31145124000003
6643,20.13725633999999,72.89945124000002
6643,20.82186622999999,72.87409673000002
6643,20.30987586999999,68.83659673000001
6640,94.5897752299999,47.71675080000001
6640.01,98.0134566599999,46.296750800000005
6635.8,89.68974798999993,49.47085441000001
6630.44,20.57105165,55.94323769
6630.44,86.97871812999993,42.940001199999976
6630.01,84.80111512999993,48.76589219999998
6630,21.38735280000001,49.31381422999998
6630,83.65647779999996,48.20719578999998
6630,21.527901430000007,56.940725889999996
6630,19.215803480000005,57.554584819999995
6630.01,19.83033611,54.388076479999995
6631,19.512846390000004,62.38111597
6630.99,21.578160350000008,45.84458481999999
6631,102.94070566999991,48.32031905999999
6630.01,109.03641973999991,33.99109378000001
6630.01,108.51142555999992,31.68514559
6630.01,108.67643555999992,37.473473520000006
6628,108.65972852999997,38.50925446
6628,118.43956673999995,39.50512042
6628.01,120.97980692999992,40.74357989
6628,125.38853675999994,39.0691488
6613.29,57.78068221000001,54.88382462999999
6617.78,48.89017579,62.944631449999974
6617.78,49.48569851000001,64.47446841999998
6617.78,45.880015910000004,59.53800483999998
6617.78,50.52866747000001,42.82797486999997
6617.78,55.274020109999995,42.602459089999996
6617.78,106.16926171999998,30.54893916
6617.01,118.92309372999993,36.55186643
6617,115.38804369999994,32.45439384000001
6612,119.08064119999997,31.850724580000005
6605.37,98.26590692999999,50.775680979999976
6603,105.04927452999993,40.4903049
6591,53.45506586000001,63.99758883
6578.01,37.343008250000004,51.199694930000014
6579.91,90.02394139000002,53.09506358000001
6578.91,65.47148724000002,47.22933846999999
6570.36,37.28867881000001,106.63739297000002
6587.5,26.141554059999972,107.49983316000002
6595.72,35.84307985999999,72.20277673
6601,25.505167499999995,131.99792516000002
6601.13,25.62038904,134.83426938000002
6601.13,28.121497999999995,133.20597794000003
6601.76,32.08108971,91.07077708999996
6602.14,21.15508211,102.10639397999996
6602.14,21.41040222,102.79783240999998
6603.01,22.95297586,102.58691200999999
6603.2,26.439646659999998,101.00281563999998
6602.13,76.57284644999997,77.72084401999999
6601.13,75.97235203999998,70.45279250999998
6601.12,97.41561496999998,70.31637956999998
6601.12,99.52511483,66.48595129999998
6601.13,99.22375475999999,47.15552274
6601.13,102.07306396999999,45.30014864
6601,107.24500376000002,60.362383609999995
6601.01,105.42593740000002,56.87180417
6601.01,77.73385077999997,53.23073718999999
6599.76,108.88583022000003,54.32804950999999
6599.77,107.49968559,53.610425629999995
6599.73,104.91944536,55.07239156999999
6599.14,82.74392931999998,81.82530385
6594.08,98.18559502000002,56.34822642999999
6594.09,44.816599379999985,67.27870401
6594.08,40.15528594999999,62.53546161
6594.08,96.67190960000002,44.59412446
6593.71,101.17058572000003,42.13364192
6593.71,100.69776483000004,52.468762760000004
6593.7,105.79609673000004,56.75025628999999
6593.6,102.47078149000002,55.33627562999998
6593.13,102.35040630000003,54.60018257999999
6593.13,88.36309452000005,59.63368257999999
6595.2,36.28323587999999,74.77039809999997
6599.73,32.09508368,62.65895816999997
6604.13,24.33967268,57.29205482
6604.12,25.9786325,69.32260126
6605.98,24.130178409999996,56.937928530000015
6606.91,18.49396611,92.39794826999997
6611.59,42.34432252,71.01711998999997
6615.01,49.99723658999999,51.68434455999999
6615.01,51.00307386999999,63.36080774999999
6619.99,55.73888365999999,69.48460471999996
6621.62,56.8246644,86.70882596999998
6621.61,51.72712716,89.13889644999998
6621.62,53.592069669999994,65.95518496
6621.62,57.82204322999999,56.30068928999998
6621.62,111.83257745999994,50.40987251999999
6620.18,76.74016864000001,50.35975657999998
6613.52,56.08577465999999,62.19720822999996
6613.05,122.45648342999998,49.18014604
6610.06,55.501539159999986,73.74180395999998
6610.06,57.12628363999999,70.46739223999998
6610.05,51.51696815999999,69.90039703999999
6610.06,51.10702076999999,69.31814631999997
6610.99,51.68230531,107.44607096000003
6611,50.85967428999999,108.02390327
6610.99,50.18169102999999,111.94893314000002
6612.63,77.51101888,106.70501391
6615.27,73.98585467,80.99518771
6615.28,73.4400907,94.08445559
6615.28,44.47668402,80.23362636000002
6615.27,46.63655057999999,76.61266280999999
6615.28,43.45751808,78.52526194999997
6615.27,44.25525140999999,80.12500749999998
6615.28,45.55935636999999,78.76431526999997
6615.28,45.87999965999999,75.61241179
6615,66.13884245999999,42.3778155
6615.01,72.34226001999998,58.37010077999999
6615,60.512238619999984,47.09857774
6615,49.99061588999997,47.36050689999999
6615.01,46.302147859999984,60.017357029999985
6615.01,108.1853118,55.33855649
6614.81,108.44638760999999,55.55439921
6612.33,119.85154506,76.38746677999998
6612.33,99.76259836999999,76.85440207999999
6612.34,100.04026974999998,76.37217453999997
6612.34,99.27426702,75.74059500999999
6611.01,92.99879007999996,79.10930239999999
6610,23.592191999999997,73.36174640000002
6610,22.545174179999993,76.1884755
6610,22.976029659999995,71.20051445
6610,22.459880559999995,70.52692472000003
6609.99,26.83893064999999,73.50640642000002
6612.33,21.596488510000004,94.71167789999998
6616,40.77823272,72.11276121999998
6620,42.580606749999994,89.33177145999998
6619.99,44.529784549999995,92.28126614999996
6619.99,41.22650409,90.14491425999996
6620,21.20869784,83.09392852999999
6620,22.379512840000004,66.30129066999999
6620,20.75167161,73.23389457999998
6620.14,41.884276420000006,63.74500979999997
6620.14,48.82162927,57.77087530999998
6620.14,40.58342788,67.47911363999997
6620.14,47.03435951,41.43162604
6620.14,50.624801670000004,50.430066279999984
6620.13,81.79123899999998,53.23473486999999
6620.13,79.05678992999995,53.58786403999998
6620.13,80.68146094999997,51.43597243999998
6620.14,80.97885934999998,52.666822219999986
6620.14,80.42082510999998,38.66655821
6620.14,36.384843980000014,36.3857176
6620.14,83.42092510999997,34.78148019999999
6620.14,83.54802952000001,51.93786193999998
6618.13,28.14237255000001,72.89887092999999
6615.34,21.635275430000004,82.04171386999998
6615,14.025113720000007,88.87707357
6615.01,15.366966400000004,89.07623661
6615,14.290840330000005,69.29348723999999
6615.73,14.897807200000003,103.41061927999999
6616.82,13.765036250000003,76.67665385000001
6616.82,13.128764200000006,79.70858769000003
6616.82,10.916202780000004,81.30714300000001
6616.81,43.450004390000004,67.52068720999999
6616.81,41.52962410000001,74.19379663
6616.81,40.925721319999994,103.61440718
6616.81,38.79167429,108.86622985000002
6616.81,37.24472245,109.46633936000002
6619.13,36.828303059999996,111.24054792000003
6619.67,31.389067449999995,107.58838162000002
6619.66,32.91944735,105.63980359000001
6622,37.827132119999995,81.15604437
6622.12,38.381404149999995,83.66624039000003
6622.13,43.89471194,66.53750704999997
6622.13,35.28221301999999,76.62466382000002
6629.98,53.78003032000001,58.32701434
6627.1,50.705981490000006,60.02653628999999
6629.76,52.87427292000001,57.845226909999994
6628.43,47.212267100000005,60.14059951
6628.43,48.65200644,55.854238810000005
6628.43,46.993905190000014,65.1601305
6628.43,53.090324140000014,54.29253911
6628.43,49.87413761000001,49.62399517000001
6628.43,52.243811980000004,49.895827360000006
6628.43,48.30780064000002,59.142212240000006
6628.43,49.09595425000001,58.910956950000006
6628.43,46.29808602,57.60646975000001
6628.42,44.433753270000004,65.89513112
6628.42,39.15441825,60.29375722000002
6628.42,38.50863508,62.71212560000002
6628.43,33.17721083999999,63.766941730000006
6633,7.103625160000002,69.01636520000002
6634.96,13.68056792,70.52323270000004
6635.38,15.866080439999996,55.19556238000004
6635.38,18.844215469999995,61.29719891000001
6636.72,16.05526728,71.73970789
6644,25.16653655999999,63.04784953000005
6644.04,29.29580066999999,23.128261849999994
6644.04,81.61980563999998,41.10289846000001
6643.78,34.20248129,37.64359947
6643.78,93.34217629999999,18.264703539999992
6643.53,93.27647629999997,20.156922419999997
6643.53,21.369383920000008,45.26426010000003
6643.79,10.643015369999995,53.51232472000003
6643.79,20.344808030000003,42.41434332000003
6643.78,14.448057149999995,46.192928870000024
6643.79,13.728710709999998,53.298089450000035
6643.79,9.075650779999995,56.449260060000036
6643.79,8.752756569999999,56.23460754000003
6643.79,7.519667199999999,54.34903725000004
6643.78,9.273681209999998,57.46785128000005
6643.78,78.98232341,32.904007449999995
6643.78,79.61962503000002,15.24442635
6643.78,83.76868903999998,36.48663808
6643.78,83.79104874999999,26.854429139999993
6643.78,85.75585658999998,29.210942210000002
6643.79,85.80673119999997,43.20568750000001
6643.79,87.66363628999997,42.68418750000001
6643.79,21.5106223,50.025529890000016
6643.78,17.885928900000003,56.92286795000002
6643.78,29.20186614,43.905983500000026
6643.79,21.90319929,37.780137260000004
6643.79,27.36814905,45.85818684000001
6643.79,31.760159070000004,45.90617781000001
6643.52,93.17436613,32.50423484999999
6643.52,94.34305677999997,31.692642899999992
6643.52,94.37058681999996,45.679667060000014
6643.53,93.40706682999998,26.38845549
6643.53,89.03334686999996,40.574859910000015
6643.53,87.66944565999997,40.411335230000006
6643.53,84.91894182999998,43.01843595
6643.53,79.92601918,41.46849364999999
6643.53,83.55523479999997,40.940389159999995
6643.52,35.38663662000001,37.32457781999999
6643.53,91.62145022999997,18.173636160000015
6643.53,95.15546069999996,12.652084899999998
6642.02,100.3089938,19.930492109999992
6640.68,104.98200316999998,33.06785028
6640.68,105.08570697999997,35.56023121
6640.67,103.01147612999999,34.67447738
6640.66,100.79675435,31.416473590000003
6634.67,102.90927205999999,27.694431830000003
6634.68,101.01884186999996,17.29088426
6634.67,102.55506835999995,31.16601500000001
6634.68,103.41931944999996,30.32797539
6634.68,101.47128676999995,25.203068379999998
6634.68,105.17183677999995,18.80307542
6634.67,106.22570755999998,17.48916941
6634.68,107.25890084999996,28.22744024
6631.68,109.58645985999995,38.02372687000002
6631.68,110.09424530999996,24.569784140000017
6631.68,107.21886100999996,28.63029639000001
6631.68,107.67871006999997,24.87639741000001
6629.29,113.25472384000001,29.797721879999997
6627,104.21148867000001,29.842608059999996
6626.53,23.473752089999994,46.360737540000024
6626.53,22.019622900000005,47.650570439999996
6627.84,30.727739360000005,40.184140789999994
6626.53,91.25245846,39.84010341
6626.52,93.95585653000003,41.40577021
6626.52,101.19865588000002,27.445699310000002
6623.7,102.31429068999998,88.84246652999995
6623.7,103.34784666999995,84.83888246999997
6623.01,109.01932864,84.71058297999997
6623.01,109.78718262999999,79.92073616999998
6620.16,28.97412335,100.82918760999993
6620.15,29.57984278,104.20813685999995
6620.16,29.822337759999996,109.49185506999994
6620.15,32.07570412,108.64026056999997
6620.15,29.765060799999997,107.28187260999995
6620.15,29.073995759999995,105.96508426999996
6620.16,20.13376387,106.57216426999996
6620.16,25.10014505,106.01008426999995
6620.16,25.37474505,102.59509545999997
6620.15,26.369245049999996,103.68182523999997
6620.16,23.563300269999996,103.28749267999999
6620.16,27.47791498,105.03136242
6620.16,27.662661600000007,103.11687615
6620.16,30.790864270000004,103.11106242
6620.16,30.491579200000004,103.69557615
6620.16,30.052972600000004,103.2584742
6620.16,30.510963029999996,103.40398599000001
6620.16,30.551410489999995,106.73196842000002
6620.16,22.00170305,103.93196842
6620.16,30.219985189999992,104.90428382
6620.15,30.340440729999994,99.75253889999999
6620.16,29.512704739999993,95.10355646999999
6620.16,30.044763140000004,98.25365978999999
6620.15,24.49052322,106.28368043000002
6620.15,16.04512142,106.83318043000003
6620.16,23.399896510000005,105.22255302
6620.16,19.702495949999992,107.96242009000001
